timestamp,src_ip,dst_ip,src_name,dst_name,src_type,dst_type,src_vlan,dst_vlan,bytes,delay_ms,hops,status,loss_reason
3.96,10.1.66.0,10.128.0.10,Client_66,EXAM_SERVER,pc,server,103,128,1500,2.7706362123132884,4,delivered,none
4.02,10.1.67.0,10.128.0.20,Client_67,EMAIL_SERVER,pc,server,104,128,1500,5.394014962665699,4,delivered,none
4.08,10.1.68.0,10.128.0.30,Client_68,CLOUD_SERVER,pc,server,105,128,1500,4.63037009388232,4,delivered,none
4.14,10.1.69.0,10.128.0.10,Client_69,EXAM_SERVER,pc,server,106,128,1500,4.396616314243102,4,delivered,none
4.2,10.1.70.0,10.128.0.20,Client_70,EMAIL_SERVER,pc,server,107,128,1500,5.968266114183923,5,delivered,none
4.26,10.1.71.0,10.128.0.30,Client_71,CLOUD_SERVER,pc,server,108,128,1500,8.407348737307407,7,delivered,none
4.32,10.1.72.0,10.128.0.10,Client_72,EXAM_SERVER,pc,server,101,128,1500,6.2841625545374935,5,delivered,none
4.38,10.1.73.0,10.128.0.20,Client_73,EMAIL_SERVER,pc,server,102,128,1500,4.553152707515615,4,delivered,none
4.4399999999999995,10.1.74.0,10.128.0.30,Client_74,CLOUD_SERVER,pc,server,103,128,1500,5.861613789676369,5,delivered,none
4.5,10.1.75.0,10.128.0.10,Client_75,EXAM_SERVER,pc,server,104,128,1500,5.095511549199887,4,delivered,none
4.56,10.1.76.0,10.128.0.20,Client_76,EMAIL_SERVER,pc,server,105,128,1500,4.355580092318198,4,delivered,none
4.62,10.1.77.0,10.128.0.30,Client_77,CLOUD_SERVER,pc,server,106,128,1500,7.360060274551893,5,delivered,none
4.68,10.1.78.0,10.128.0.10,Client_78,EXAM_SERVER,pc,server,107,128,1500,4.828439114125817,4,delivered,none
4.74,10.1.79.0,10.128.0.20,Client_79,EMAIL_SERVER,pc,server,108,128,1500,4.866999484636838,4,delivered,none
4.8,10.1.80.0,10.128.0.30,Client_80,CLOUD_SERVER,pc,server,101,128,1500,7.053356252193959,6,delivered,none
4.859999999999999,10.1.81.0,10.128.0.10,Client_81,EXAM_SERVER,pc,server,102,128,1500,5.99820192059291,4,delivered,none
4.92,10.1.82.0,10.128.0.20,Client_82,EMAIL_SERVER,pc,server,103,128,1500,6.118752808092866,6,delivered,none
4.9799999999999995,10.1.83.0,10.128.0.30,Client_83,CLOUD_SERVER,pc,server,104,128,1500,5.573984002505156,5,delivered,none
5.04,10.1.84.0,10.128.0.10,Client_84,EXAM_SERVER,pc,server,105,128,1500,4.932525303164207,4,delivered,none
5.1,10.1.85.0,10.128.0.20,Client_85,EMAIL_SERVER,pc,server,106,128,1500,3.606847747359139,4,delivered,none
5.16,10.1.86.0,10.128.0.30,Client_86,CLOUD_SERVER,pc,server,107,128,1500,4.483362890385765,4,delivered,none
5.22,10.1.87.0,10.128.0.10,Client_87,EXAM_SERVER,pc,server,108,128,1500,4.433003046347754,4,delivered,none
5.279999999999999,10.1.88.0,10.128.0.20,Client_88,EMAIL_SERVER,pc,server,101,128,1500,4.874469365741346,4,delivered,none
5.34,10.1.89.0,10.128.0.30,Client_89,CLOUD_SERVER,pc,server,102,128,1500,5.165481009530459,4,delivered,none
5.3999999999999995,10.1.90.0,10.128.0.10,Client_90,EXAM_SERVER,pc,server,103,128,1500,4.5993617394034985,4,delivered,none
5.46,10.1.91.0,10.128.0.20,Client_91,EMAIL_SERVER,pc,server,104,128,1500,4.301317736410901,4,delivered,none
5.52,10.1.92.0,10.128.0.30,Client_92,CLOUD_SERVER,pc,server,105,128,1500,4.913474437417674,4,delivered,none
5.58,10.1.93.0,10.128.0.10,Client_93,EXAM_SERVER,pc,server,106,128,1500,7.212370969191091,5,delivered,none
5.64,10.1.94.0,10.128.0.20,Client_94,EMAIL_SERVER,pc,server,107,128,1500,5.897741501678957,5,delivered,none
5.7,10.1.95.0,10.128.0.30,Client_95,CLOUD_SERVER,pc,server,108,128,1500,6.747320552591233,5,delivered,none
5.76,10.1.96.0,10.128.0.10,Client_96,EXAM_SERVER,pc,server,101,128,1500,4.277533842766291,4,delivered,none
5.819999999999999,10.1.97.0,10.128.0.20,Client_97,EMAIL_SERVER,pc,server,102,128,1500,5.564956308807792,4,delivered,none
5.88,10.1.98.0,10.128.0.30,Client_98,CLOUD_SERVER,pc,server,103,128,1500,5.011902971588606,4,delivered,none
5.9399999999999995,10.1.99.0,10.128.0.10,Client_99,EXAM_SERVER,pc,server,104,128,1500,4.988316205285024,4,delivered,none
6.0,10.1.100.0,10.128.0.20,Client_0,EMAIL_SERVER,pc,server,105,128,1500,7.121123071943906,6,delivered,none
6.06,10.1.101.0,10.128.0.30,Client_1,CLOUD_SERVER,pc,server,106,128,1500,5.3266975195571895,4,delivered,none
6.12,10.1.102.0,10.128.0.10,Client_2,EXAM_SERVER,pc,server,107,128,1500,4.971285774810937,4,delivered,none
6.18,10.1.103.0,10.128.0.20,Client_3,EMAIL_SERVER,pc,server,108,128,1500,8.592963363462076,7,delivered,none
6.24,10.1.104.0,10.128.0.30,Client_4,CLOUD_SERVER,pc,server,101,128,1500,4.082974375956352,4,delivered,none
6.3,10.1.105.0,10.128.0.10,Client_5,EXAM_SERVER,pc,server,102,128,1500,4.791620260387413,4,delivered,none
6.359999999999999,10.1.106.0,10.128.0.20,Client_6,EMAIL_SERVER,pc,server,103,128,1500,4.226799217256479,4,delivered,none
6.42,10.1.107.0,10.128.0.30,Client_7,CLOUD_SERVER,pc,server,104,128,1500,4.182151177085637,4,delivered,none
6.4799999999999995,10.1.108.0,10.128.0.10,Client_8,EXAM_SERVER,pc,server,105,128,1500,5.064827037736354,4,delivered,none
6.54,10.1.109.0,10.128.0.20,Client_9,EMAIL_SERVER,pc,server,106,128,1500,4.789601890185825,4,delivered,none
6.6,10.1.110.0,10.128.0.30,Client_10,CLOUD_SERVER,pc,server,107,128,1500,4.669919819707268,4,delivered,none
6.66,10.1.111.0,10.128.0.10,Client_11,EXAM_SERVER,pc,server,108,128,1500,5.813660682419337,4,delivered,none
6.72,10.1.112.0,10.128.0.20,Client_12,EMAIL_SERVER,pc,server,101,128,1500,4.967566430741888,4,delivered,none
6.779999999999999,10.1.113.0,10.128.0.30,Client_13,CLOUD_SERVER,pc,server,102,128,1500,5.39037590252777,5,delivered,none
6.84,10.1.114.0,10.128.0.10,Client_14,EXAM_SERVER,pc,server,103,128,1500,5.933352349782443,5,delivered,none
6.8999999999999995,10.1.115.0,10.128.0.20,Client_15,EMAIL_SERVER,pc,server,104,128,1500,4.9025523834841795,5,delivered,none
6.96,10.1.116.0,10.128.0.30,Client_16,CLOUD_SERVER,pc,server,105,128,1500,6.37048866011026,5,delivered,none
7.02,10.1.117.0,10.128.0.10,Client_17,EXAM_SERVER,pc,server,106,128,1500,7.15014744787714,5,delivered,none
7.08,10.1.118.0,10.128.0.20,Client_18,EMAIL_SERVER,pc,server,107,128,1500,3.8540692895681223,4,delivered,none
7.14,10.1.119.0,10.128.0.30,Client_19,CLOUD_SERVER,pc,server,108,128,1500,4.444677789403926,4,delivered,none
7.199999999999999,10.1.120.0,10.128.0.10,Client_20,EXAM_SERVER,pc,server,101,128,1500,4.663680424772725,4,delivered,none
7.26,10.1.121.0,10.128.0.20,Client_21,EMAIL_SERVER,pc,server,102,128,1500,5.589631915358849,4,delivered,none
7.319999999999999,10.1.122.0,10.128.0.30,Client_22,CLOUD_SERVER,pc,server,103,128,1500,5.006595439452921,4,delivered,none
7.38,10.1.123.0,10.128.0.10,Client_23,EXAM_SERVER,pc,server,104,128,1500,4.539067359890571,4,delivered,none
7.4399999999999995,10.1.124.0,10.128.0.20,Client_24,EMAIL_SERVER,pc,server,105,128,1500,4.554528982687115,4,delivered,none
7.5,10.1.125.0,10.128.0.30,Client_25,CLOUD_SERVER,pc,server,106,128,1500,3.8118307249493593,4,delivered,none
7.56,10.1.126.0,10.128.0.10,Client_26,EXAM_SERVER,pc,server,107,128,1500,4.754866168007294,4,delivered,none
7.62,10.1.127.0,10.128.0.20,Client_27,EMAIL_SERVER,pc,server,108,128,1500,6.3538422030661685,5,delivered,none
7.68,10.1.128.0,10.128.0.30,Client_28,CLOUD_SERVER,pc,server,101,128,1500,3.496333956016865,4,delivered,none
7.739999999999999,10.1.129.0,10.128.0.10,Client_29,EXAM_SERVER,pc,server,102,128,1500,5.483010107065988,4,delivered,none
7.8,10.1.130.0,10.128.0.20,Client_30,EMAIL_SERVER,pc,server,103,128,1500,5.74776458195855,5,delivered,none
7.859999999999999,10.1.131.0,10.128.0.30,Client_31,CLOUD_SERVER,pc,server,104,128,1500,5.103655221103083,4,delivered,none
7.92,10.1.132.0,10.128.0.10,Client_32,EXAM_SERVER,pc,server,105,128,1500,4.487011918273271,4,delivered,none
7.9799999999999995,10.1.133.0,10.128.0.20,Client_33,EMAIL_SERVER,pc,server,106,128,1500,4.263940238141244,4,delivered,none
8.04,10.1.134.0,10.128.0.30,Client_34,CLOUD_SERVER,pc,server,107,128,1500,7.4170826877636085,5,delivered,none
8.1,10.1.135.0,10.128.0.10,Client_35,EXAM_SERVER,pc,server,108,128,1500,5.1647189671212255,4,delivered,none
8.16,10.1.136.0,10.128.0.20,Client_36,EMAIL_SERVER,pc,server,101,128,1500,5.002318654369277,4,delivered,none
8.219999999999999,10.1.137.0,10.128.0.30,Client_37,CLOUD_SERVER,pc,server,102,128,1500,4.331669965594576,4,delivered,none
8.28,10.1.138.0,10.128.0.10,Client_38,EXAM_SERVER,pc,server,103,128,1500,5.441362648071893,5,delivered,none
8.34,10.1.139.0,10.128.0.20,Client_39,EMAIL_SERVER,pc,server,104,128,1500,5.780834233694234,5,delivered,none
8.4,10.1.140.0,10.128.0.30,Client_40,CLOUD_SERVER,pc,server,105,128,1500,5.163241690446002,4,delivered,none
8.459999999999999,10.1.141.0,10.128.0.10,Client_41,EXAM_SERVER,pc,server,106,128,1500,4.106554931768233,4,delivered,none
8.52,10.1.142.0,10.128.0.20,Client_42,EMAIL_SERVER,pc,server,107,128,1500,5.057475188955605,4,delivered,none
8.58,10.1.143.0,10.128.0.30,Client_43,CLOUD_SERVER,pc,server,108,128,1500,4.573070883226961,4,delivered,none
8.64,10.1.144.0,10.128.0.10,Client_44,EXAM_SERVER,pc,server,101,128,1500,4.061444761331064,4,delivered,none
8.7,10.1.145.0,10.128.0.20,Client_45,EMAIL_SERVER,pc,server,102,128,1500,4.846576171041232,4,delivered,none
8.76,10.1.146.0,10.128.0.30,Client_46,CLOUD_SERVER,pc,server,103,128,1500,4.8080173313887276,4,delivered,none
8.82,10.1.147.0,10.128.0.10,Client_47,EXAM_SERVER,pc,server,104,128,1500,4.093806482549967,4,delivered,none
8.879999999999999,10.1.148.0,10.128.0.20,Client_48,EMAIL_SERVER,pc,server,105,128,1500,5.898017253602552,5,delivered,none
8.94,10.1.149.0,10.128.0.30,Client_49,CLOUD_SERVER,pc,server,106,128,1500,4.062843328991203,4,delivered,none
9.0,10.1.150.0,10.128.0.10,Client_50,EXAM_SERVER,pc,server,107,128,1500,4.6088175118447365,4,delivered,none
9.06,10.1.151.0,10.128.0.20,Client_51,EMAIL_SERVER,pc,server,108,128,1500,4.989484433011732,5,delivered,none
9.12,10.1.152.0,10.128.0.30,Client_52,CLOUD_SERVER,pc,server,101,128,1500,4.05857272990066,4,delivered,none
9.18,10.1.153.0,10.128.0.10,Client_53,EXAM_SERVER,pc,server,102,128,1500,4.268667206051075,4,delivered,none
9.24,10.1.154.0,10.128.0.20,Client_54,EMAIL_SERVER,pc,server,103,128,1500,5.729421045177519,6,delivered,none
9.299999999999999,10.1.155.0,10.128.0.30,Client_55,CLOUD_SERVER,pc,server,104,128,1500,5.115353361312741,4,delivered,none
9.36,10.1.156.0,10.128.0.10,Client_56,EXAM_SERVER,pc,server,105,128,1500,4.77723106746292,4,delivered,none
9.42,10.1.157.0,10.128.0.20,Client_57,EMAIL_SERVER,pc,server,106,128,1500,4.027738006167214,4,delivered,none
9.48,10.1.158.0,10.128.0.30,Client_58,CLOUD_SERVER,pc,server,107,128,1500,5.117507371487386,4,delivered,none
9.54,10.1.159.0,10.128.0.10,Client_59,EXAM_SERVER,pc,server,108,128,1500,9.629031183107811,8,delivered,none
9.6,10.1.160.0,10.128.0.20,Client_60,EMAIL_SERVER,pc,server,101,128,1500,6.078741342403888,4,delivered,none
9.66,10.1.161.0,10.128.0.30,Client_61,CLOUD_SERVER,pc,server,102,128,1500,4.854913267502054,4,delivered,none
9.719999999999999,10.1.162.0,10.128.0.10,Client_62,EXAM_SERVER,pc,server,103,128,1500,4.70411543619111,4,delivered,none
9.78,10.1.163.0,10.128.0.20,Client_63,EMAIL_SERVER,pc,server,104,128,1500,7.155807705917502,5,delivered,none
9.84,10.1.164.0,10.128.0.30,Client_64,CLOUD_SERVER,pc,server,105,128,1500,4.731241295491397,4,delivered,none
9.9,10.1.165.0,10.128.0.10,Client_65,EXAM_SERVER,pc,server,106,128,1500,6.336378345430973,5,delivered,none
9.959999999999999,10.1.166.0,10.128.0.20,Client_66,EMAIL_SERVER,pc,server,107,128,1500,4.060602943563697,4,delivered,none
10.02,10.1.167.0,10.128.0.30,Client_67,CLOUD_SERVER,pc,server,108,128,1500,4.524663985890709,4,delivered,none
10.08,10.1.168.0,10.128.0.10,Client_68,EXAM_SERVER,pc,server,101,128,1500,4.006996461545986,4,delivered,none
10.139999999999999,10.1.169.0,10.128.0.20,Client_69,EMAIL_SERVER,pc,server,102,128,1500,5.257268962277806,4,delivered,none
10.2,10.1.170.0,10.128.0.30,Client_70,CLOUD_SERVER,pc,server,103,128,1500,4.854539500818261,4,delivered,none
10.26,10.1.171.0,10.128.0.10,Client_71,EXAM_SERVER,pc,server,104,128,1500,4.915897505769257,4,delivered,none
10.32,10.1.172.0,10.128.0.20,Client_72,EMAIL_SERVER,pc,server,105,128,1500,4.621089408241547,4,delivered,none
10.379999999999999,10.1.173.0,10.128.0.30,Client_73,CLOUD_SERVER,pc,server,106,128,1500,4.475467548695297,4,delivered,none
10.44,10.1.174.0,10.128.0.10,Client_74,EXAM_SERVER,pc,server,107,128,1500,6.954907812739832,5,delivered,none
10.5,10.1.175.0,10.128.0.20,Client_75,EMAIL_SERVER,pc,server,108,128,1500,4.349539283021901,4,delivered,none
10.559999999999999,10.1.176.0,10.128.0.30,Client_76,CLOUD_SERVER,pc,server,101,128,1500,4.195878900828214,4,delivered,none
10.62,10.1.177.0,10.128.0.10,Client_77,EXAM_SERVER,pc,server,102,128,1500,4.5711218809877945,4,delivered,none
10.68,10.1.178.0,10.128.0.20,Client_78,EMAIL_SERVER,pc,server,103,128,1500,4.6945307742845275,4,delivered,none
10.74,10.1.179.0,10.128.0.30,Client_79,CLOUD_SERVER,pc,server,104,128,1500,6.109051243873218,5,delivered,none
10.799999999999999,10.1.180.0,10.128.0.10,Client_80,EXAM_SERVER,pc,server,105,128,1500,3.0259751175296445,2,delivered,none
10.86,10.1.181.0,10.128.0.20,Client_81,EMAIL_SERVER,pc,server,106,128,1500,4.438222883958597,4,delivered,none
10.92,10.1.182.0,10.128.0.30,Client_82,CLOUD_SERVER,pc,server,107,128,1500,7.006015750967411,6,delivered,none
10.98,10.1.183.0,10.128.0.10,Client_83,EXAM_SERVER,pc,server,108,128,1500,5.285558020380699,4,delivered,none
11.04,10.1.184.0,10.128.0.20,Client_84,EMAIL_SERVER,pc,server,101,128,1500,4.939174995587199,4,delivered,none
11.1,10.1.185.0,10.128.0.30,Client_85,CLOUD_SERVER,pc,server,102,128,1500,5.271751263399595,4,delivered,none
11.16,10.1.186.0,10.128.0.10,Client_86,EXAM_SERVER,pc,server,103,128,1500,5.236669451868091,5,delivered,none
11.219999999999999,10.1.187.0,10.128.0.20,Client_87,EMAIL_SERVER,pc,server,104,128,1500,4.248883893543734,4,delivered,none
11.28,10.1.188.0,10.128.0.30,Client_88,CLOUD_SERVER,pc,server,105,128,1500,4.424454632961864,4,delivered,none
11.34,10.1.189.0,10.128.0.10,Client_89,EXAM_SERVER,pc,server,106,128,1500,4.246531511090157,4,delivered,none
11.4,10.1.190.0,10.128.0.20,Client_90,EMAIL_SERVER,pc,server,107,128,1500,4.6751390700482975,4,delivered,none
11.459999999999999,10.1.191.0,10.128.0.30,Client_91,CLOUD_SERVER,pc,server,108,128,1500,6.611203479682873,5,delivered,none
11.52,10.1.192.0,10.128.0.10,Client_92,EXAM_SERVER,pc,server,101,128,1500,4.04021900805406,4,delivered,none
11.58,10.1.193.0,10.128.0.20,Client_93,EMAIL_SERVER,pc,server,102,128,1500,4.621152460038978,4,delivered,none
11.639999999999999,10.1.194.0,10.128.0.30,Client_94,CLOUD_SERVER,pc,server,103,128,1500,4.3636884194549905,4,delivered,none
11.7,10.1.195.0,10.128.0.10,Client_95,EXAM_SERVER,pc,server,104,128,1500,4.176596423756245,4,delivered,none
11.76,10.1.196.0,10.128.0.20,Client_96,EMAIL_SERVER,pc,server,105,128,1500,5.5347013446590925,5,delivered,none
11.82,10.1.197.0,10.128.0.30,Client_97,CLOUD_SERVER,pc,server,106,128,1500,7.577179150191787,6,delivered,none
11.879999999999999,10.1.198.0,10.128.0.10,Client_98,EXAM_SERVER,pc,server,107,128,1500,4.734741723667089,4,delivered,none
11.94,10.1.199.0,10.128.0.20,Client_99,EMAIL_SERVER,pc,server,108,128,1500,5.476654687864627,4,delivered,none
12.0,10.1.200.0,10.128.0.30,Client_0,CLOUD_SERVER,pc,server,101,128,1500,5.568057953643886,5,delivered,none
12.059999999999999,10.1.201.0,10.128.0.10,Client_1,EXAM_SERVER,pc,server,102,128,1500,5.172723841307236,4,delivered,none
12.12,10.1.202.0,10.128.0.20,Client_2,EMAIL_SERVER,pc,server,103,128,1500,4.910077812028775,4,delivered,none
12.18,10.1.203.0,10.128.0.30,Client_3,CLOUD_SERVER,pc,server,104,128,1500,5.965613407794829,5,delivered,none
12.24,10.1.204.0,10.128.0.10,Client_4,EXAM_SERVER,pc,server,105,128,1500,5.701849821774204,6,delivered,none
12.299999999999999,10.1.205.0,10.128.0.20,Client_5,EMAIL_SERVER,pc,server,106,128,1500,4.771359260408531,4,delivered,none
12.36,10.1.206.0,10.128.0.30,Client_6,CLOUD_SERVER,pc,server,107,128,1500,4.410112970537443,4,delivered,none
12.42,10.1.207.0,10.128.0.10,Client_7,EXAM_SERVER,pc,server,108,128,1500,7.006432143340067,7,delivered,none
12.48,10.1.208.0,10.128.0.20,Client_8,EMAIL_SERVER,pc,server,101,128,1500,3.776487505392185,4,delivered,none
12.54,10.1.209.0,10.128.0.30,Client_9,CLOUD_SERVER,pc,server,102,128,1500,5.076248675232724,4,delivered,none
12.6,10.1.210.0,10.128.0.10,Client_10,EXAM_SERVER,pc,server,103,128,1500,7.03258895806586,5,delivered,none
12.66,10.1.211.0,10.128.0.20,Client_11,EMAIL_SERVER,pc,server,104,128,1500,6.2286184854446764,5,delivered,none
12.719999999999999,10.1.212.0,10.128.0.30,Client_12,CLOUD_SERVER,pc,server,105,128,1500,4.124823067936125,4,delivered,none
